"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Pertussis","All cases","Reported cases","N","2014-09","FR","France",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","HR","Croatia",12.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","IE","Ireland",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","IT","Italy",64.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","LT","Lithuania",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-09","LV","Latvia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","NL","Netherlands",806.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","NO","Norway",249.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","PL","Poland",171.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","PT","Portugal",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","RO","Romania",11.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","SE","Sweden",156.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","SI","Slovenia",17.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","SK","Slovakia",60.000000000,""
"Pertussis","All cases","Reported cases","N","2014-09","UK","United Kingdom",477.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","AT","Austria",28.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","BE","Belgium",124.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-10","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","CZ","Czech Republic",145.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","DE","Germany",1181.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","DK","Denmark",78.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","EE","Estonia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","ES","Spain",198.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","EU_EEA31","EU/EEA",3796.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","FI","Finland",15.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","FR","France",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","HR","Croatia",9.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","HU","Hungary",4.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","IE","Ireland",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","IT","Italy",37.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","LT","Lithuania",12.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-10","LV","Latvia",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","NL","Netherlands",756.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","NO","Norway",287.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","PL","Poland",240.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","PT","Portugal",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","RO","Romania",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","SE","Sweden",113.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","SI","Slovenia",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","SK","Slovakia",80.000000000,""
"Pertussis","All cases","Reported cases","N","2014-10","UK","United Kingdom",445.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","AT","Austria",18.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","BE","Belgium",83.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-11","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","CZ","Czech Republic",126.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","DE","Germany",1047.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","DK","Denmark",81.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","EE","Estonia",5.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","EL","Greece",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","ES","Spain",131.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","EU_EEA31","EU/EEA",3310.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","FI","Finland",18.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","FR","France",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","HR","Croatia",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","HU","Hungary",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","IE","Ireland",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","IT","Italy",51.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","LT","Lithuania",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-11","LV","Latvia",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","NL","Netherlands",773.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","NO","Norway",242.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","PL","Poland",208.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","PT","Portugal",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","RO","Romania",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","SE","Sweden",94.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","SI","Slovenia",10.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","SK","Slovakia",70.000000000,""
"Pertussis","All cases","Reported cases","N","2014-11","UK","United Kingdom",320.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","AT","Austria",23.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","BE","Belgium",93.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2014-12","CY","Cyprus",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","CZ","Czech Republic",125.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","DE","Germany",955.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","DK","Denmark",61.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","EE","Estonia",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","ES","Spain",97.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","EU_EEA31","EU/EEA",3297.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","FI","Finland",14.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","FR","France",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","HR","Croatia",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","HU","Hungary",1.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","IE","Ireland",6.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","IT","Italy",26.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","LT","Lithuania",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","LU","Luxembourg",-,""
"Pertussis","All cases","Reported cases","N","2014-12","LV","Latvia",2.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","NL","Netherlands",890.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","NO","Norway",228.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","PL","Poland",295.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","PT","Portugal",3.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","RO","Romania",8.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","SE","Sweden",104.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","SI","Slovenia",7.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","SK","Slovakia",65.000000000,""
"Pertussis","All cases","Reported cases","N","2014-12","UK","United Kingdom",283.000000000,""
"Pertussis","All cases","Reported cases","N","2015","AT","Austria",579.000000000,""
"Pertussis","All cases","Reported cases","N","2015","BE","Belgium",1118.000000000,""
"Pertussis","All cases","Reported cases","N","2015","BG","Bulgaria",35.000000000,""
"Pertussis","All cases","Reported cases","N","2015","CY","Cyprus",3.000000000,""
"Pertussis","All cases","Reported cases","N","2015","CZ","Czech Republic",585.000000000,""
"Pertussis","All cases","Reported cases","N","2015","DE","Germany",9000.000000000,""
"Pertussis","All cases","Reported cases","N","2015","DK","Denmark",945.000000000,""
"Pertussis","All cases","Reported cases","N","2015","EE","Estonia",77.000000000,""
"Pertussis","All cases","Reported cases","N","2015","EL","Greece",17.000000000,""
"Pertussis","All cases","Reported cases","N","2015","ES","Spain",6863.000000000,""
"Pertussis","All cases","Reported cases","N","2015","EU_EEA31","EU/EEA",40195.000000000,""
"Pertussis","All cases","Reported cases","N","2015","FI","Finland",165.000000000,""
"Pertussis","All cases","Reported cases","N","2015","HR","Croatia",49.000000000,""
"Pertussis","All cases","Reported cases","N","2015","HU","Hungary",5.000000000,""
"Pertussis","All cases","Reported cases","N","2015","IE","Ireland",118.000000000,""
"Pertussis","All cases","Reported cases","N","2015","IS","Iceland",4.000000000,""
"Pertussis","All cases","Reported cases","N","2015","IT","Italy",503.000000000,""
"Pertussis","All cases","Reported cases","N","2015","LT","Lithuania",60.000000000,""
"Pertussis","All cases","Reported cases","N","2015","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015","LV","Latvia",210.000000000,""
"Pertussis","All cases","Reported cases","N","2015","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015","NL","Netherlands",6178.000000000,""
"Pertussis","All cases","Reported cases","N","2015","NO","Norway",1902.000000000,""
"Pertussis","All cases","Reported cases","N","2015","PL","Poland",4956.000000000,""
"Pertussis","All cases","Reported cases","N","2015","PT","Portugal",238.000000000,""
"Pertussis","All cases","Reported cases","N","2015","RO","Romania",98.000000000,""
"Pertussis","All cases","Reported cases","N","2015","SE","Sweden",603.000000000,""
"Pertussis","All cases","Reported cases","N","2015","SI","Slovenia",68.000000000,""
"Pertussis","All cases","Reported cases","N","2015","SK","Slovakia",334.000000000,""
"Pertussis","All cases","Reported cases","N","2015","UK","United Kingdom",5482.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","AT","Austria",38.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2015-01","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2015-01","CY","Cyprus",1.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","CZ","Czech Republic",135.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","DE","Germany",1105.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","DK","Denmark",97.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","EE","Estonia",16.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","EL","Greece",1.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","ES","Spain",221.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","EU_EEA31","EU/EEA",3369.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","FI","Finland",12.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","HR","Croatia",5.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","HU","Hungary",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","IE","Ireland",4.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","IS","Iceland",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","IT","Italy",22.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","LT","Lithuania",11.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","LU","Luxembourg",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","LV","Latvia",8.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","MT","Malta",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","NL","Netherlands",732.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","NO","Norway",259.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","PL","Poland",258.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","PT","Portugal",4.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","RO","Romania",9.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","SE","Sweden",75.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","SI","Slovenia",15.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","SK","Slovakia",43.000000000,""
"Pertussis","All cases","Reported cases","N","2015-01","UK","United Kingdom",298.000000000,""
"Pertussis","All cases","Reported cases","N","2015-02","AT","Austria",48.000000000,""
"Pertussis","All cases","Reported cases","N","2015-02","BE","Belgium",-,""
"Pertussis","All cases","Reported cases","N","2015-02","BG","Bulgaria",-,""
"Pertussis","All cases","Reported cases","N","2015-02","CY","Cyprus",0.000000000,""
"Pertussis","All cases","Reported cases","N","2015-02","CZ","Czech Republic",106.000000000,""
"Pertussis","All cases","Reported cases","N","2015-02","DE","Germany",905.000000000,""
"Pertussis","All cases","Reported cases","N","2015-02","DK","Denmark",78.000000000,""
"Pertussis","All cases","Reported cases","N","2015-02","EE","Estonia",9.000000000,""
